,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
465,서울특별시 노원구 하계동,270,270,0,우성,127.22,201902,11~20,75000,11,1988,섬밭로
466,서울특별시 노원구 하계동,273,273,0,장미(시영6),54.29,201902,11~20,35000,10,1989,섬밭로
467,서울특별시 노원구 하계동,273,273,0,장미(시영6),54.02,201902,21~28,36000,6,1989,섬밭로
468,서울특별시 노원구 하계동,284,284,0,청구,84.97,201902,1~10,59500,4,1988,공릉로
469,서울특별시 노원구 하계동,284,284,0,청구,70.69,201902,21~28,52000,13,1988,공릉로
470,서울특별시 노원구 하계동,251,251,0,하계1청구,84.6,201902,1~10,62800,10,1997,한글비석로
471,서울특별시 노원구 하계동,354,354,0,학여울청구,59.4,201901,21~31,42500,4,1999,동일로207길
472,서울특별시 노원구 하계동,284,284,0,한신1,27.0,201902,11~20,20500,15,1988,공릉로
473,서울특별시 도봉구 도봉동,655,655,0,래미안도봉,59.25,201902,21~28,44000,4,2005,도봉로170길
474,서울특별시 도봉구 도봉동,595,595,0,럭키,84.86,201901,21~31,34000,12,1992,도봉로169길
475,서울특별시 도봉구 도봉동,641,641,0,서원,40.02,201902,11~20,19700,16,1996,마들로
476,서울특별시 도봉구 도봉동,641,641,0,서원,49.77,201902,21~28,23500,4,1996,마들로
477,서울특별시 도봉구 도봉동,641,641,0,서원,59.51,201902,21~28,30000,15,1996,마들로
478,서울특별시 도봉구 도봉동,01월 30일,30,1,한신,84.94,201902,1~10,37000,6,1995,마들로
479,서울특별시 도봉구 방학동,444-31,444,31,대원그린아파트,46.86,201902,11~20,18400,10,1987,방학로
480,서울특별시 도봉구 방학동,275,275,0,벽산아파트1,63.38,201902,11~20,27500,9,1991,방학로11길
481,서울특별시 도봉구 방학동,496,496,0,벽산아파트2,59.581,201902,11~20,30500,2,1998,시루봉로5길
482,서울특별시 도봉구 방학동,636,636,0,송학휴스테이,51.867,201902,21~28,25000,7,2016,도당로15길
483,서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,126.89,201902,1~10,49500,8,1986,방학로
484,서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,53.16,201902,1~10,24000,12,1986,시루봉로
485,서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,53.16,201902,1~10,25000,9,1986,방학로
486,서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,112.49,201902,21~28,41000,2,1986,방학로
487,서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,112.49,201902,21~28,40500,12,1986,방학로
488,서울특별시 도봉구 방학동,531,531,0,신동아아파트2,147.48,201902,11~20,49000,2,1992,방학로15길
489,서울특별시 도봉구 방학동,508,508,0,우성아파트2,84.98,201902,1~10,44000,11,1993,해등로
490,서울특별시 도봉구 방학동,508,508,0,우성아파트2,84.98,201902,11~20,37200,3,1993,해등로
491,서울특별시 도봉구 방학동,734,734,0,청구아파트,84.97,201902,11~20,36000,2,1994,시루봉로
492,서울특별시 도봉구 방학동,734,734,0,청구아파트,84.97,201902,21~28,38000,9,1994,시루봉로
493,서울특별시 도봉구 방학동,705-17,705,17,퍼스티안,13.6794,201902,21~28,9900,10,2013,도봉로150가길
494,서울특별시 도봉구 쌍문동,산69-1,69,1,금호2,69.82,201902,21~28,32000,11,1991,해등로
495,서울특별시 도봉구 쌍문동,153,153,0,기용,41.31,201902,11~20,15500,1,1988,도봉로127길
496,서울특별시 도봉구 쌍문동,02월 13일,13,2,대웅,44.82,201902,21~28,19500,1,1989,도당로
497,서울특별시 도봉구 쌍문동,285-5,285,5,동익미라벨,82.5,201901,21~31,30000,11,1987,우이천로32길
498,서울특별시 도봉구 쌍문동,285-5,285,5,동익미라벨,84.53,201902,11~20,31000,6,1987,우이천로32길
499,서울특별시 도봉구 쌍문동,56,56,0,삼익세라믹,42.93,201902,11~20,24300,14,1988,해등로
500,서울특별시 도봉구 쌍문동,19,19,0,엘지트윈빌Ⅰ·Ⅱ,240.97,201902,11~20,60000,3,1999,도당로
501,서울특별시 도봉구 쌍문동,722,722,0,염광,59.91,201902,21~28,22900,6,1997,우이천로30길
502,서울특별시 도봉구 쌍문동,59,59,0,한양2,35.1,201901,21~31,19250,5,1988,해등로
503,서울특별시 도봉구 쌍문동,54,54,0,현대1,44.55,201902,1~10,19500,7,1990,해등로
504,서울특별시 도봉구 쌍문동,54,54,0,현대1,44.55,201902,21~28,21900,11,1990,해등로
505,서울특별시 도봉구 창동,809,809,0,금용,59.97,201902,11~20,29500,3,1997,우이천로
506,서울특별시 도봉구 창동,804,804,0,대우,59.86,201902,11~20,38100,12,1995,덕릉로63가길
507,서울특별시 도봉구 창동,804,804,0,대우,84.88,201902,21~28,45900,9,1995,덕릉로63가길
508,서울특별시 도봉구 창동,26,26,0,동아,88.23,201902,21~28,58000,2,1988,노해로70길
509,서울특별시 도봉구 창동,299,299,0,상아1차아파트,84.99,201902,11~20,58500,14,1987,해등로
510,서울특별시 도봉구 창동,300,300,0,상아2차아파트,45.54,201902,11~20,36500,7,1988,노해로63가길
511,서울특별시 도봉구 창동,810,810,0,신창,59.4,201902,1~10,27000,7,1998,덕릉로62길
512,서울특별시 도봉구 창동,810,810,0,신창,49.77,201902,21~28,24000,8,1998,덕릉로62길
513,서울특별시 도봉구 창동,7,7,0,월가타워,13.09,201902,11~20,9800,12,2013,마들로11가길
514,서울특별시 도봉구 창동,7,7,0,월가타워,15.49,201902,21~28,11500,9,2013,마들로11가길
515,서울특별시 도봉구 창동,38,38,0,주공17단지,36.34,201902,11~20,27000,10,1989,덕릉로66길
516,서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201902,11~20,22250,3,1989,덕릉로66길
517,서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201902,11~20,21000,6,1989,덕릉로66길
518,서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201902,21~28,21500,1,1989,덕릉로66길
519,서울특별시 도봉구 창동,27,27,0,주공19단지(창동 리버타운),68.86,201902,11~20,56800,6,1988,노해로70길
520,서울특별시 도봉구 창동,27,27,0,주공19단지(창동 리버타운),68.86,201902,21~28,58600,6,1988,노해로70길
521,서울특별시 도봉구 창동,816,816,0,창동3차현대,135.35299999999998,201902,1~10,74000,10,2001,도봉로136길
522,서울특별시 도봉구 창동,30,30,0,창동주공18단지,45.55,201901,21~31,33250,8,1988,노해로70길
523,서울특별시 도봉구 창동,30,30,0,창동주공18단지,41.34,201902,1~10,32500,13,1988,노해로70길
524,서울특별시 도봉구 창동,30,30,0,창동주공18단지,59.39,201902,21~28,46700,13,1988,노해로70길
525,서울특별시 도봉구 창동,305,305,0,창동주공1단지,45.77,201902,21~28,32800,13,1990,해등로
526,서울특별시 도봉구 창동,316,316,0,창동주공2단지,36.16,201902,11~20,31000,12,1990,해등로12길
527,서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),41.3,201902,11~20,38000,11,1990,해등로
528,서울특별시 도봉구 창동,373,373,0,창동주공4단지,41.3,201901,21~31,27500,14,1991,덕릉로
529,서울특별시 도봉구 창동,373,373,0,창동주공4단지,49.94,201902,1~10,40000,4,1991,덕릉로
530,서울특별시 도봉구 창동,812,812,0,창동현대타운,66.42,201902,11~20,35500,9,1999,도봉로114길
531,서울특별시 도봉구 창동,821,821,0,초안산신도브래뉴,78.2974,201902,1~10,37000,4,2005,우이천로4라길
532,서울특별시 도봉구 창동,821,821,0,초안산신도브래뉴,78.2974,201902,11~20,36600,2,2005,우이천로4라길
533,서울특별시 도봉구 창동,451,451,0,한신APT,84.92,201902,11~20,31800,12,1999,덕릉로60바길
534,서울특별시 동대문구 답십리동,994,994,0,답십리한화,84.86,201902,1~10,54500,20,2001,고미술로
535,서울특별시 동대문구 답십리동,808,808,0,대림,114.9,201902,21~28,61000,19,2003,답십리로60길
536,서울특별시 동대문구 답십리동,42,42,0,동답한신,35.45,201902,21~28,26000,6,1992,답십리로
537,서울특별시 동대문구 답십리동,42,42,0,동답한신,35.45,201902,21~28,27000,5,1992,답십리로
538,서울특별시 동대문구 답십리동,998,998,0,두산위브,59.91,201902,1~10,59500,12,2007,황물로15길
539,서울특별시 동대문구 답십리동,998,998,0,두산위브,59.91,201902,1~10,60000,3,2007,황물로15길
540,서울특별시 동대문구 답십리동,998,998,0,두산위브,84.91,201902,11~20,64500,2,2007,황물로15길
541,서울특별시 동대문구 답십리동,998,998,0,두산위브,59.91,201902,11~20,60000,14,2007,황물로15길
542,서울특별시 동대문구 답십리동,998,998,0,두산위브,84.91,201902,21~28,65000,8,2007,황물로15길
543,서울특별시 동대문구 답십리동,1000,1000,0,래미안엘파인아파트,59.95,201902,21~28,42000,9,2011,한천로37길
544,서울특별시 동대문구 답십리동,1003,1003,0,래미안위브,84.98,201902,1~10,89000,5,2014,답십리로
545,서울특별시 동대문구 답십리동,464-1,464,1,신답극동,53.1,201902,21~28,51000,15,1987,서울시립대로
546,서울특별시 동대문구 답십리동,494-1,494,1,한일노벨리아,14.76,201902,11~20,14800,17,2016,천호대로
547,서울특별시 동대문구 답십리동,530-15,530,15,현대썬앤빌청계,23.52,201902,1~10,24300,9,2016,고미술로
548,서울특별시 동대문구 답십리동,530-15,530,15,현대썬앤빌청계,14.21,201902,1~10,13500,11,2016,고미술로
549,서울특별시 동대문구 답십리동,530-15,530,15,현대썬앤빌청계,18.27,201902,11~20,16930,8,2016,고미술로
550,서울특별시 동대문구 용두동,104-3,104,3,동대문푸르지오시티(도시형생활주택),30.11,201902,11~20,36000,9,2016,왕산로
551,서울특별시 동대문구 용두동,790,790,0,롯데캐슬피렌체,115.57,201902,11~20,84000,4,2009,정릉천동로
552,서울특별시 동대문구 용두동,236-1,236,1,신설동역대우아이빌1,84.96700000000001,201902,11~20,58000,8,2004,왕산로
553,서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,114.93700000000001,201902,1~10,69000,17,2003,한천로63길
554,서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,59.958,201902,21~28,52200,9,2003,한천로63길
555,서울특별시 동대문구 이문동,311,311,0,래미안이문2차,84.61,201902,11~20,69500,6,2004,이문로12길
556,서울특별시 동대문구 이문동,73,73,0,삼익,59.95,201902,11~20,44900,7,1997,한천로55길
557,서울특별시 동대문구 이문동,84,84,0,중앙하이츠빌,59.4,201902,11~20,47000,19,2002,외대역동로
558,서울특별시 동대문구 장안동,404-13,404,13,(아이엔에스새터),84.89,201902,21~28,40000,4,2005,천호대로77길
559,서울특별시 동대문구 장안동,93-128,93,128,금성아파트,65.95,201901,21~31,36900,6,2011,사가정로23가길
560,서울특별시 동대문구 장안동,337-3,337,3,르메이에르장안타운3차,73.93,201902,11~20,37600,10,2005,장한로26다길
561,서울특별시 동대문구 장안동,365-4,365,4,서희스타힐스,51.07,201901,21~31,30000,6,2013,장한로20길
562,서울특별시 동대문구 장안동,371-1,371,1,장안삼성쉐르빌,99.51,201902,11~20,53800,28,2002,장한로
563,서울특별시 동대문구 장안동,371-1,371,1,장안삼성쉐르빌,119.05,201902,11~20,57000,25,2002,장한로
564,서울특별시 동대문구 장안동,580,580,0,장안위더스빌,107.97,201902,1~10,59000,14,2011,한천로
565,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,11.9559,201902,21~28,12200,7,2013,천호대로97길
566,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,201902,21~28,12500,5,2013,천호대로97길
567,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,201902,21~28,12000,4,2013,천호대로97길
568,서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.6512,201902,21~28,12200,5,2013,천호대로97길
569,서울특별시 동대문구 장안동,372-16,372,16,청솔아파트B동,59.93,201902,1~10,31000,9,2015,장한로23길
570,서울특별시 동대문구 장안동,570,570,0,청원파크빌,46.58,201902,21~28,27500,8,2006,한천로14길
571,서울특별시 동대문구 장안동,312-8,312,8,태솔에버빌,49.88,201902,11~20,26000,4,2013,장한로28가길
572,서울특별시 동대문구 장안동,383-10,383,10,태솔에버빌2차,59.94,201902,11~20,32000,6,2015,장한로23길
573,서울특별시 동대문구 장안동,311-6,311,6,화성(311-6),84.6,201902,21~28,35800,3,2003,장한로28가길
574,서울특별시 동대문구 전농동,100-1,100,1,다스하우스,15.5,201902,11~20,14500,16,2018,왕산로
575,서울특별시 동대문구 전농동,645-2,645,2,동아,57.9,201902,1~10,51000,10,1997,서울시립대로
576,서울특별시 동대문구 전농동,645-2,645,2,동아,57.9,201902,11~20,52000,10,1997,서울시립대로
577,서울특별시 동대문구 전농동,645-2,645,2,동아,83.01,201902,11~20,63500,20,1997,서울시립대로
578,서울특별시 동대문구 전농동,690,690,0,래미안 크레시티,59.99,201902,21~28,80500,4,2014,사가정로
579,서울특별시 동대문구 전농동,10,10,0,전농SK,114.3,201901,21~31,70000,13,2000,사가정로
580,서울특별시 동대문구 전농동,6,6,0,전농우성,59.78,201902,11~20,43000,11,1992,사가정로
581,서울특별시 동대문구 제기동,892-65,892,65,공성,73.62,201901,21~31,35800,2,1978,정릉천동로
582,서울특별시 동대문구 제기동,1213,1213,0,어진재,15.64,201902,1~10,17000,2,2014,회기로
583,서울특별시 동대문구 제기동,1213,1213,0,어진재,15.61,201902,11~20,17000,4,2014,회기로
584,서울특별시 동대문구 제기동,1213,1213,0,어진재,15.61,201902,21~28,17000,4,2014,회기로
585,서울특별시 동대문구 제기동,252,252,0,이수브라운스톤,84.9,201902,21~28,60000,17,2005,왕산로23길
586,서울특별시 동대문구 제기동,252,252,0,이수브라운스톤,84.51,201902,21~28,59500,9,2005,왕산로23길
587,서울특별시 동대문구 청량리동,60,60,0,한신,114.95,201902,11~20,62500,5,1997,제기로
588,서울특별시 동대문구 회기동,346-18,346,18,베라체캠퍼스,54.526,201901,21~31,42500,7,2013,이문로
589,서울특별시 동대문구 회기동,346-18,346,18,베라체캠퍼스,24.319000000000003,201902,11~20,24900,7,2013,이문로
590,서울특별시 동대문구 휘경동,78,78,0,롯데,84.89,201902,21~28,58000,13,2000,망우로
591,서울특별시 동대문구 휘경동,264-2,264,2,효자워너빌,84.64,201902,11~20,57000,11,2006,망우로
592,서울특별시 동대문구 휘경동,367,367,0,휘경센트레빌,84.79,201901,21~31,63500,4,2011,외대역동로
593,서울특별시 동작구 노량진동,325,325,0,신동아리버파크,59.67,201901,21~31,61750,17,2001,만양로
594,서울특별시 동작구 노량진동,325,325,0,신동아리버파크,114.75,201902,11~20,83500,25,2001,만양로
595,서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,201902,21~28,70000,19,2001,만양로
596,서울특별시 동작구 노량진동,332,332,0,쌍용예가,114.685,201902,21~28,68300,10,2010,장승배기로16길
597,서울특별시 동작구 노량진동,323,323,0,우성,84.96,201902,1~10,72000,10,1997,만양로8길
598,서울특별시 동작구 대방동,393-26,393,26,다운페라,83.41,201902,11~20,46000,1,2006,대방동2길
599,서울특별시 동작구 대방동,501,501,0,대림아파트,84.92,201902,11~20,95500,14,1993,여의대방로44길
600,서울특별시 동작구 대방동,381-3,381,3,드림빌라트,73.49,201901,21~31,43000,4,2001,대방동27길
601,서울특별시 동작구 동작동,333,333,0,이수힐스테이트,84.98200000000001,201902,1~10,115000,4,2013,동작대로39길
602,서울특별시 동작구 동작동,333,333,0,이수힐스테이트,84.98200000000001,201902,21~28,112000,4,2013,동작대로39길
603,서울특별시 동작구 본동,494,494,0,래미안트윈파크,59.9,201902,21~28,83000,3,2011,노량진로23가길
604,서울특별시 동작구 사당동,169-8,169,8,대림(169-8),84.91,201902,11~20,80000,3,1990,사당로17길
605,서울특별시 동작구 사당동,169-8,169,8,대림(169-8),125.4,201902,11~20,98000,4,1990,사당로17길
606,서울특별시 동작구 사당동,1149,1149,0,사당롯데캐슬2차,84.61399999999999,201902,11~20,78000,14,2004,사당로27길
607,서울특별시 동작구 상도동,903,903,0,e편한세상상도노빌리티,84.97,201901,21~31,126500,20,2018,만양로
608,서울특별시 동작구 상도동,431,431,0,래미안상도3차,84.96,201902,21~28,89000,8,2004,상도로53길
609,서울특별시 동작구 상도동,363-164,363,164,상도 휴엔하임,14.7,201902,1~10,15000,4,2016,상도로15길
610,서울특별시 동작구 상도동,533,533,0,상도엠코타운애스톤파크,120.00399999999999,201902,21~28,110000,1,2013,상도로
611,서울특별시 동작구 상도동,533,533,0,상도엠코타운애스톤파크,84.884,201902,21~28,97000,8,2013,상도로
612,서울특별시 동작구 상도동,418,418,0,쌍용스윗닷홈,59.578,201902,11~20,60000,3,2003,상도로
613,서울특별시 동작구 상도동,521,521,0,포스코더샵,59.99,201901,21~31,76000,10,2007,장승배기로4길
614,서울특별시 동작구 상도동,407,407,0,현대(관악),84.78,201902,21~28,60000,3,1992,상도로
615,서울특별시 동작구 신대방동,395-67,395,67,롯데관악타워,149.74,201901,21~31,79000,14,1996,보라매로5길
616,서울특별시 동작구 신대방동,395-67,395,67,롯데관악타워,149.74,201902,1~10,77200,13,1996,보라매로5길
617,서울특별시 동작구 신대방동,360-17,360,17,신동아,48.18,201902,11~20,33850,11,1993,여의대방로22아길
618,서울특별시 마포구 노고산동,01월 03일,1,3,신촌포스빌,32.34,201902,1~10,31000,15,2004,신촌로
619,서울특별시 마포구 노고산동,107-36,107,36,현대벤처빌,41.96,201901,21~31,29900,15,2002,백범로
620,서울특별시 마포구 대흥동,660,660,0,마포태영,84.77,201902,1~10,89750,5,1999,독막로
621,서울특별시 마포구 대흥동,12-41,12,41,서희스타힐스,12.85,201902,1~10,19800,5,2014,신촌로
622,서울특별시 마포구 도화동,550,550,0,삼성,114.74,201902,11~20,110000,5,1997,도화길
623,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,79.9,201902,21~28,78500,24,2004,마포대로
624,서울특별시 마포구 마포동,253,253,0,쌍용,84.9,201902,11~20,75000,3,2000,마포대로4라길
625,서울특별시 마포구 망원동,497,497,0,대림2,59.99,201902,21~28,60000,4,2002,망원로1길
626,서울특별시 마포구 망원동,494,494,0,삼성화원,89.55,201902,21~28,65000,2,2002,망원로10길
627,서울특별시 마포구 망원동,489,489,0,성원2,84.96,201902,21~28,62500,14,1999,망원로4길
628,서울특별시 마포구 망원동,432-63,432,63,신부,83.45,201902,11~20,45000,3,2001,월드컵로29길
629,서울특별시 마포구 망원동,454-1,454,1,참존2차(454-1),84.56,201902,21~28,53000,3,2005,망원로
630,서울특별시 마포구 망원동,501,501,0,태청,75.77,201901,21~31,52500,4,2003,포은로6길
631,서울특별시 마포구 상수동,396,396,0,두산위브,84.79,201902,11~20,84000,5,2004,독막로18길
632,서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.81,201902,1~10,98000,12,2006,상암산로1길
633,서울특별시 마포구 상암동,1660,1660,0,상암월드컵파크7단지,84.74,201902,11~20,85000,13,2005,상암산로1길
634,서울특별시 마포구 상암동,1618,1618,0,휴먼시아2단지,51.98,201902,1~10,60000,1,2009,월드컵북로42가길
635,서울특별시 마포구 서교동,487,487,0,대우미래사랑,34.29,201902,1~10,27800,10,2005,월드컵북로5나길
636,서울특별시 마포구 서교동,487,487,0,대우미래사랑,68.11,201902,11~20,49300,3,2005,월드컵북로5나길
637,서울특별시 마포구 서교동,487,487,0,대우미래사랑,57.36,201902,21~28,42000,8,2005,월드컵북로5나길
638,서울특별시 마포구 서교동,371-7,371,7,엠제이더퍼스트홍대,14.89,201902,11~20,25800,5,2018,양화로
639,서울특별시 마포구 성산동,446,446,0,성산시영(선경),50.54,201902,11~20,60000,3,1986,월드컵북로
640,서울특별시 마포구 성산동,446,446,0,성산시영(유원),59.43,201902,1~10,80000,9,1986,월드컵북로
641,서울특별시 마포구 성산동,214-15,214,15,엘지(214-15),80.91,201902,11~20,34700,2,2003,월드컵로30다길
642,서울특별시 마포구 성산동,Mar-49,49,3,월드,129.88,201902,21~28,37000,1,2000,월드컵북로12안길
643,서울특별시 마포구 신공덕동,167,167,0,대우메트로디오빌,23.63,201902,11~20,25000,19,2005,백범로
644,서울특별시 마포구 신공덕동,167,167,0,대우메트로디오빌,23.63,201902,21~28,26900,28,2005,백범로
645,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,25.77,201901,21~31,39400,13,2019,만리재로
646,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,25.13,201901,21~31,38400,9,2019,만리재로
647,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,24.27,201901,21~31,38400,9,2019,만리재로
648,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,25.77,201901,21~31,38400,8,2019,만리재로
649,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,24.27,201901,21~31,38400,8,2019,만리재로
650,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,25.13,201902,11~20,39400,13,2019,만리재로
651,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,25.77,201902,21~28,38900,14,2019,만리재로
652,서울특별시 마포구 신공덕동,13-15,13,15,블레스하임,25.13,201902,21~28,39200,10,2019,만리재로
653,서울특별시 마포구 신수동,459,459,0,밤섬경남아너스빌,84.83,201902,21~28,87300,1,2009,독막로28길
654,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오3단지,84.5978,201902,11~20,110000,23,2014,마포대로
655,서울특별시 마포구 아현동,692,692,0,서서울삼성,48.92,201902,1~10,65000,3,1998,마포대로
656,서울특별시 마포구 염리동,521,521,0,마포자이,84.69200000000001,201902,11~20,114000,16,2003,독막로42길
657,서울특별시 마포구 용강동,508,508,0,e편한세상마포리버파크,59.98,201902,11~20,112000,15,2016,토정로31길
658,서울특별시 마포구 합정동,470,470,0,일신건영휴먼빌,84.76,201902,11~20,67300,4,2005,토정로5길
659,서울특별시 서대문구 남가좌동,385,385,0,DMC파크뷰자이1단지,120.492,201902,11~20,112500,5,2015,가재울미래로
660,서울특별시 서대문구 남가좌동,385,385,0,DMC파크뷰자이1단지,59.981,201902,11~20,73500,12,2015,가재울미래로
661,서울특별시 서대문구 남가좌동,385,385,0,DMC파크뷰자이1단지,84.971,201902,21~28,84000,27,2015,가재울미래로
662,서울특별시 서대문구 남가좌동,376,376,0,남가좌동현대,73.65,201902,11~20,56500,5,1999,가재울로
663,서울특별시 서대문구 남가좌동,376,376,0,남가좌동현대,84.78,201902,21~28,58250,19,1999,가재울로
664,서울특별시 서대문구 남가좌동,377,377,0,남가좌삼성,84.9,201902,11~20,65000,10,2000,증가로
665,서울특별시 서대문구 남가좌동,377,377,0,남가좌삼성,59.59,201902,21~28,49250,3,2000,증가로
666,서울특별시 서대문구 남가좌동,387,387,0,디엠씨엘가,13.03,201902,11~20,14500,6,2017,모래내로
667,서울특별시 서대문구 북가좌동,488,488,0,(488-),50.77,201902,1~10,29900,11,2018,응암로
668,서울특별시 서대문구 북가좌동,481,481,0,DMC래미안e편한세상,59.97,201902,21~28,70000,9,2012,수색로
669,서울특별시 서대문구 북가좌동,431,431,0,연희한양,84.33,201902,1~10,55750,11,1987,응암로
670,서울특별시 서대문구 북가좌동,431,431,0,연희한양,65.34,201902,21~28,43000,10,1987,응암로
671,서울특별시 서대문구 북가좌동,150,150,0,요진,82.08,201902,1~10,39000,11,1998,수색로
672,서울특별시 서대문구 북가좌동,371-1,371,1,월드컵현대,59.76,201902,11~20,39000,13,1998,수색로
673,서울특별시 서대문구 북아현동,1006,1006,0,북아현경남,59.92,201902,11~20,78750,8,1996,북아현로
674,서울특별시 서대문구 연희동,740,740,0,성원,84.95,201901,21~31,58000,8,2001,연희로32길
675,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,13.642000000000001,201901,21~31,15300,2,2014,연희로5길
676,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,13.642000000000001,201902,11~20,17000,11,2014,연희로5길
677,서울특별시 서대문구 연희동,105-4,105,4,은하,49.59,201901,21~31,18200,2,1971,연희로15길
678,서울특별시 서대문구 연희동,105-4,105,4,은하,49.59,201902,11~20,20300,3,1971,연희로15길
679,서울특별시 서대문구 영천동,100,100,0,독립문삼호,84.78,201902,11~20,76000,13,1995,독립문로
680,서울특별시 서대문구 영천동,100,100,0,독립문삼호,108.63,201902,11~20,84000,10,1995,독립문로
681,서울특별시 서대문구 창천동,510-2,510,2,3RU-City,17.19,201902,1~10,18800,4,2013,신촌로
682,서울특별시 서대문구 창천동,381,381,0,센타폴리스,80.88,201902,11~20,45300,1,2005,연희로2길
683,서울특별시 서대문구 창천동,518,518,0,연대JK,24.09,201902,21~28,18000,5,2012,성산로
684,서울특별시 서대문구 충정로2가,185-15,185,15,현대,99.97,201901,21~31,61000,3,1992,충정로7길
685,서울특별시 서대문구 충정로3가,1-37,1,37,동호,79.52,201902,11~20,63000,2,2003,경기대로9길
686,서울특별시 서대문구 현저동,1019,1019,0,독립문파크빌,59.4,201902,1~10,47200,7,2000,통일로
687,서울특별시 서대문구 홍은동,454,454,0,극동,84.98,201902,11~20,36800,15,1995,포방터10길
688,서울특별시 서대문구 홍은동,440-1,440,1,반석블레스,84.92,201902,21~28,59500,4,2013,통일로48가길
689,서울특별시 서대문구 홍은동,22,22,0,유원,64.26,201902,11~20,29500,7,1987,홍은중앙로1길
690,서울특별시 서대문구 홍은동,459,459,0,진흥,78.02,201902,11~20,49500,7,2002,모래내로
691,서울특별시 서대문구 홍은동,202-5,202,5,"현대(1,2차)",84.77,201902,11~20,50000,12,1988,연희로
692,서울특별시 서대문구 홍은동,455,455,0,홍은동벽산,84.78,201902,21~28,52000,5,1997,세검정로1길
693,서울특별시 서대문구 홍은동,455,455,0,홍은동벽산,114.96,201902,21~28,57500,6,1997,세검정로1길
694,서울특별시 서대문구 홍은동,439-1,439,1,홍은동아더프라임,74.8918,201902,11~20,51000,4,2014,통일로
695,서울특별시 서대문구 홍은동,460,460,0,홍은동풍림아이원,84.91799999999999,201902,11~20,45000,8,2002,홍은중앙로
696,서울특별시 서대문구 홍제동,156-200,156,200,고은,58.84,201901,21~31,22000,5,1975,모래내로
697,서울특별시 서대문구 홍제동,315-7,315,7,서울맨션,45.32,201902,11~20,20800,5,1972,통일로37길
698,서울특별시 서대문구 홍제동,315-7,315,7,서울맨션,45.32,201902,21~28,20950,5,1972,통일로37길
